[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]  109    0    0    7 / 1000     4.9s test_prop_MultiPreserve (collecting)
[ ]  126    0    0    7 / 1000     5.8s test_prop_MultiPreserve (collecting)
[ ]  134    0    0    8 / 1000     6.7s test_prop_MultiPreserve (collecting)
[ ]  162    0    0   12 / 1000     7.5s test_prop_MultiPreserve (collecting)
[ ]  166    0    0   12 / 1000     8.4s test_prop_MultiPreserve (collecting)
[ ]  234    0    0   17 / 1000     8.8s test_prop_MultiPreserve (collecting)
[ ]  273    0    0   21 / 1000     9.6s test_prop_MultiPreserve (collecting)
[ ]  283    0    0   22 / 1000    11.8s test_prop_MultiPreserve (collecting)
[ ]  308    0    0   24 / 1000    14.4s test_prop_MultiPreserve (collecting)
[ ]  323    0    0   25 / 1000    15.1s test_prop_MultiPreserve (collecting)
[ ]  353    0    0   27 / 1000    15.2s test_prop_MultiPreserve (collecting)
[ ]  356    0    0   27 / 1000    16.2s test_prop_MultiPreserve (collecting)
[ ]  385    0    0   29 / 1000    16.3s test_prop_MultiPreserve (collecting)
[ ]  393    0    0   29 / 1000    17.0s test_prop_MultiPreserve (collecting)
[ ]  410    0    0   29 / 1000    17.4s test_prop_MultiPreserve (collecting)
[ ]  430    0    0   32 / 1000    17.5s test_prop_MultiPreserve (collecting)
[ ]  459    0    0   37 / 1000    17.6s test_prop_MultiPreserve (collecting)
[ ]  484    0    0   39 / 1000    17.7s test_prop_MultiPreserve (collecting)
[ ]  508    0    0   40 / 1000    17.8s test_prop_MultiPreserve (collecting)
[ ]  529    0    0   42 / 1000    18.7s test_prop_MultiPreserve (collecting)
[ ]  534    0    0   42 / 1000    19.4s test_prop_MultiPreserve (collecting)
[ ]  540    0    0   43 / 1000    19.5s test_prop_MultiPreserve (collecting)
[ ]  552    0    0   43 / 1000    20.4s test_prop_MultiPreserve (collecting)
[ ]  558    0    0   43 / 1000    21.2s test_prop_MultiPreserve (collecting)
[ ]  574    0    0   43 / 1000    21.4s test_prop_MultiPreserve (collecting)
[ ]  579    0    0   43 / 1000    22.2s test_prop_MultiPreserve (collecting)
[ ]  589    0    0   44 / 1000    22.4s test_prop_MultiPreserve (collecting)
[ ]  592    0    0   44 / 1000    23.1s test_prop_MultiPreserve (collecting)
[ ]  598    0    0   44 / 1000    23.9s test_prop_MultiPreserve (collecting)
[ ]  608    0    0   44 / 1000    24.3s test_prop_MultiPreserve (collecting)
[ ]  625    0    0   45 / 1000    24.5s test_prop_MultiPreserve (collecting)
[ ]  647    0    0   48 / 1000    24.7s test_prop_MultiPreserve (collecting)
[ ]  658    0    0   49 / 1000    25.0s test_prop_MultiPreserve (collecting)
[ ]  668    0    0   50 / 1000    25.7s test_prop_MultiPreserve (collecting)
[ ]  677    0    0   51 / 1000    26.5s test_prop_MultiPreserve (collecting)
[ ]  692    0    0   53 / 1000    26.6s test_prop_MultiPreserve (collecting)
[ ]  723    0    0   56 / 1000    26.7s test_prop_MultiPreserve (collecting)
[ ]  738    0    0   56 / 1000    29.1s test_prop_MultiPreserve (collecting)
[ ]  750    0    0   57 / 1000    29.6s test_prop_MultiPreserve (collecting)
[ ]  778    0    0   59 / 1000    29.9s test_prop_MultiPreserve (collecting)
[ ]  799    0    0   61 / 1000    30.0s test_prop_MultiPreserve (collecting)
[ ]  800    0    0   61 / 1000    32.2s test_prop_MultiPreserve (collecting)
[ ]  821    0    0   61 / 1000    33.1s test_prop_MultiPreserve (collecting)
[ ]  825    0    0   61 / 1000    33.2s test_prop_MultiPreserve (collecting)
[ ]  837    0    0   62 / 1000    33.3s test_prop_MultiPreserve (collecting)
[ ]  849    0    0   65 / 1000    33.5s test_prop_MultiPreserve (collecting)
[ ]  856    0    0   66 / 1000    34.2s test_prop_MultiPreserve (collecting)
[ ]  862    0    0   67 / 1000    34.8s test_prop_MultiPreserve (collecting)
[ ]  874    0    0   67 / 1000    35.5s test_prop_MultiPreserve (collecting)
[ ]  893    0    0   69 / 1000    35.7s test_prop_MultiPreserve (collecting)
[ ]  913    0    0   70 / 1000    35.9s test_prop_MultiPreserve (collecting)
[ ]  950    0    0   76 / 1000    36.0s test_prop_MultiPreserve (collecting)
[ ]  953    0    0   76 / 1000    36.3s test_prop_MultiPreserve (collecting)
[ ]  971    0    0   78 / 1000    36.4s test_prop_MultiPreserve (collecting)
[ ]  973    0    0   79 / 1000    36.6s test_prop_MultiPreserve (collecting)
[ ]  985    0    0   80 / 1000    36.9s test_prop_MultiPreserve (collecting)
[ ]  998    0    0   80 / 1000    39.3s test_prop_MultiPreserve (collecting)
[ ] 1017    0    0   80 / 1000    39.8s test_prop_MultiPreserve (collecting)
[ ] 1020    0    0   80 / 1000    42.2s test_prop_MultiPreserve (collecting)
[ ] 1041    0    0   83 / 1000    42.4s test_prop_MultiPreserve (collecting)
[ ] 1057    0    0   84 / 1000    42.5s test_prop_MultiPreserve (collecting)
[ ] 1083    0    0   85 / 1000    42.6s test_prop_MultiPreserve (collecting)
[ ] 1096    0    0   85 / 1000    43.3s test_prop_MultiPreserve (collecting)
[ ] 1121    0    0   86 / 1000    44.1s test_prop_MultiPreserve (collecting)
[ ] 1132    0    0   87 / 1000    44.3s test_prop_MultiPreserve (collecting)
[ ] 1166    0    0   90 / 1000    44.4s test_prop_MultiPreserve (collecting)
[ ] 1187    0    0   91 / 1000    45.2s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   92 / 1000    45.3s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 45227.32]
