[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]  774    0    0   52 / 1000    36.0s test_prop_MultiPreserve (collecting)
[ ]  780    0    0   53 / 1000    36.8s test_prop_MultiPreserve (collecting)
[ ]  788    0    0   54 / 1000    37.5s test_prop_MultiPreserve (collecting)
[ ]  804    0    0   54 / 1000    37.7s test_prop_MultiPreserve (collecting)
[ ]  830    0    0   55 / 1000    37.9s test_prop_MultiPreserve (collecting)
[ ]  862    0    0   56 / 1000    38.0s test_prop_MultiPreserve (collecting)
[ ]  922    0    0   61 / 1000    38.1s test_prop_MultiPreserve (collecting)
[ ]  923    0    0   61 / 1000    38.8s test_prop_MultiPreserve (collecting)
[ ]  954    0    0   63 / 1000    38.9s test_prop_MultiPreserve (collecting)
[ ]  985    0    0   66 / 1000    39.0s test_prop_MultiPreserve (collecting)
[ ]  994    0    0   66 / 1000    39.8s test_prop_MultiPreserve (collecting)
[ ] 1017    0    0   67 / 1000    40.4s test_prop_MultiPreserve (collecting)
[ ] 1045    0    0   69 / 1000    40.5s test_prop_MultiPreserve (collecting)
[ ] 1053    0    0   69 / 1000    41.3s test_prop_MultiPreserve (collecting)
[ ] 1064    0    0   69 / 1000    42.2s test_prop_MultiPreserve (collecting)
[ ] 1100    0    0   72 / 1000    42.4s test_prop_MultiPreserve (collecting)
[ ] 1103    0    0   72 / 1000    43.1s test_prop_MultiPreserve (collecting)
[ ] 1109    0    0   72 / 1000    43.4s test_prop_MultiPreserve (collecting)
[ ] 1112    0    0   72 / 1000    43.7s test_prop_MultiPreserve (collecting)
[ ] 1115    0    0   72 / 1000    44.5s test_prop_MultiPreserve (collecting)
[ ] 1122    0    0   73 / 1000    45.3s test_prop_MultiPreserve (collecting)
[ ] 1129    0    0   73 / 1000    45.7s test_prop_MultiPreserve (collecting)
[ ] 1131    0    0   73 / 1000    45.9s test_prop_MultiPreserve (collecting)
[ ] 1163    0    0   77 / 1000    46.3s test_prop_MultiPreserve (collecting)
[ ] 1164    0    0   77 / 1000    47.0s test_prop_MultiPreserve (collecting)
[ ] 1165    0    0   77 / 1000    47.2s test_prop_MultiPreserve (collecting)
[ ] 1168    0    0   77 / 1000    47.9s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   81 / 1000    48.0s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 47988.92]
