[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ] 1154    0    0   82 / 1000    72.0s test_prop_MultiPreserve (collecting)
[ ] 1160    0    0   84 / 1000    72.2s test_prop_MultiPreserve (collecting)
[ ] 1183    0    0   89 / 1000    72.4s test_prop_MultiPreserve (collecting)
[ ] 1191    0    0   89 / 1000    73.5s test_prop_MultiPreserve (collecting)
[ ] 1197    0    0   89 / 1000    73.7s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   89 / 1000    73.7s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 73292.67]
[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve (generating)
[ ]   13    0    0    2 / 1000     0.8s test_prop_MultiPreserve (collecting)
[ ]   38    0    0    5 / 1000     1.0s test_prop_MultiPreserve (collecting)
[ ]   44    0    0    6 / 1000     3.4s test_prop_MultiPreserve (collecting)
[ ]   54    0    0    7 / 1000     3.5s test_prop_MultiPreserve (collecting)
[ ]   73    0    0    9 / 1000     4.3s test_prop_MultiPreserve (collecting)
[ ]   97    0    0   10 / 1000     4.4s test_prop_MultiPreserve (collecting)
[ ]  110    0    0   11 / 1000     6.8s test_prop_MultiPreserve (collecting)
[ ]  119    0    0   11 / 1000     7.0s test_prop_MultiPreserve (collecting)
[ ]  136    0    0   14 / 1000     8.1s test_prop_MultiPreserve (collecting)
[ ]  175    0    0   16 / 1000    10.5s test_prop_MultiPreserve (collecting)
[ ]  177    0    0   16 / 1000    11.0s test_prop_MultiPreserve (collecting)
[ ]  178    0    0   16 / 1000    11.3s test_prop_MultiPreserve (collecting)
[ ]  200    0    0   17 / 1000    12.1s test_prop_MultiPreserve (collecting)
[ ]  225    0    0   19 / 1000    12.5s test_prop_MultiPreserve (collecting)
[ ]  242    0    0   21 / 1000    12.6s test_prop_MultiPreserve (collecting)
[ ]  281    0    0   25 / 1000    13.4s test_prop_MultiPreserve (collecting)
[ ]  289    0    0   25 / 1000    14.2s test_prop_MultiPreserve (collecting)
[ ]  333    0    0   26 / 1000    14.3s test_prop_MultiPreserve (collecting)
[ ]  349    0    0   26 / 1000    16.8s test_prop_MultiPreserve (collecting)
[ ]  409    0    0   28 / 1000    16.9s test_prop_MultiPreserve (collecting)
[ ]  421    0    0   28 / 1000    17.6s test_prop_MultiPreserve (collecting)
[ ]  427    0    0   28 / 1000    17.7s test_prop_MultiPreserve (collecting)
[ ]  453    0    0   33 / 1000    17.8s test_prop_MultiPreserve (collecting)
[ ]  498    0    0   38 / 1000    18.0s test_prop_MultiPreserve (collecting)
[ ]  506    0    0   38 / 1000    18.2s test_prop_MultiPreserve (collecting)
[ ]  527    0    0   38 / 1000    18.3s test_prop_MultiPreserve (collecting)
[ ]  557    0    0   40 / 1000    18.7s test_prop_MultiPreserve (collecting)
[ ]  562    0    0   40 / 1000    21.0s test_prop_MultiPreserve (collecting)
[ ]  579    0    0   42 / 1000    21.1s test_prop_MultiPreserve (collecting)
[ ]  587    0    0   43 / 1000    21.3s test_prop_MultiPreserve (collecting)
[ ]  605    0    0   46 / 1000    24.0s test_prop_MultiPreserve (collecting)
[ ]  627    0    0   49 / 1000    24.1s test_prop_MultiPreserve (collecting)
[ ]  656    0    0   55 / 1000    24.2s test_prop_MultiPreserve (collecting)
[ ]  667    0    0   57 / 1000    24.4s test_prop_MultiPreserve (collecting)
[ ]  677    0    0   57 / 1000    24.5s test_prop_MultiPreserve (collecting)
[ ]  703    0    0   59 / 1000    24.7s test_prop_MultiPreserve (collecting)
[ ]  724    0    0   59 / 1000    25.0s test_prop_MultiPreserve (collecting)
[ ]  751    0    0   59 / 1000    25.1s test_prop_MultiPreserve (collecting)
[ ]  757    0    0   59 / 1000    25.9s test_prop_MultiPreserve (collecting)
[ ]  789    0    0   59 / 1000    26.7s test_prop_MultiPreserve (collecting)
[ ]  814    0    0   62 / 1000    26.8s test_prop_MultiPreserve (collecting)
[ ]  855    0    0   65 / 1000    27.6s test_prop_MultiPreserve (collecting)
[ ]  860    0    0   65 / 1000    28.4s test_prop_MultiPreserve (collecting)
[ ]  913    0    0   68 / 1000    29.2s test_prop_MultiPreserve (collecting)
[ ]  953    0    0   72 / 1000    29.5s test_prop_MultiPreserve (collecting)
[ ]  954    0    0   72 / 1000    30.2s test_prop_MultiPreserve (collecting)
[ ]  992    0    0   73 / 1000    30.9s test_prop_MultiPreserve (collecting)
[ ] 1003    0    0   73 / 1000    31.2s test_prop_MultiPreserve (collecting)
[ ] 1019    0    0   73 / 1000    31.4s test_prop_MultiPreserve (collecting)
[ ] 1021    0    0   73 / 1000    31.5s test_prop_MultiPreserve (collecting)
[ ] 1023    0    0   73 / 1000    32.2s test_prop_MultiPreserve (collecting)
[ ] 1085    0    0   76 / 1000    33.0s test_prop_MultiPreserve (collecting)
[ ] 1097    0    0   77 / 1000    33.1s test_prop_MultiPreserve (collecting)
[ ] 1121    0    0   79 / 1000    33.2s test_prop_MultiPreserve (collecting)
[ ] 1129    0    0   79 / 1000    34.0s test_prop_MultiPreserve (collecting)
[ ] 1143    0    0   79 / 1000    34.7s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   85 / 1000    34.8s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 34742.90]
