[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]  813    0    0   61 / 1000    51.8s test_prop_MultiPreserve (collecting)
[ ]  829    0    0   63 / 1000    51.9s test_prop_MultiPreserve (collecting)
[ ]  857    0    0   67 / 1000    54.4s test_prop_MultiPreserve (collecting)
[ ]  879    0    0   71 / 1000    54.9s test_prop_MultiPreserve (collecting)
[ ]  886    0    0   71 / 1000    57.4s test_prop_MultiPreserve (collecting)
[ ]  895    0    0   71 / 1000    57.5s test_prop_MultiPreserve (collecting)
[ ]  899    0    0   71 / 1000    57.6s test_prop_MultiPreserve (collecting)
[ ]  926    0    0   73 / 1000    58.4s test_prop_MultiPreserve (collecting)
[ ]  954    0    0   75 / 1000    58.5s test_prop_MultiPreserve (collecting)
[ ]  957    0    0   75 / 1000    60.5s test_prop_MultiPreserve (collecting)
[ ]  974    0    0   75 / 1000    63.2s test_prop_MultiPreserve (collecting)
[ ]  984    0    0   75 / 1000    63.6s test_prop_MultiPreserve (collecting)
[ ]  985    0    0   75 / 1000    64.5s test_prop_MultiPreserve (collecting)
[ ]  992    0    0   76 / 1000    64.7s test_prop_MultiPreserve (collecting)
[ ] 1008    0    0   77 / 1000    64.8s test_prop_MultiPreserve (collecting)
[ ] 1011    0    0   77 / 1000    65.5s test_prop_MultiPreserve (collecting)
[ ] 1028    0    0   77 / 1000    67.6s test_prop_MultiPreserve (collecting)
[ ] 1039    0    0   78 / 1000    70.4s test_prop_MultiPreserve (collecting)
[ ] 1055    0    0   79 / 1000    70.8s test_prop_MultiPreserve (collecting)
[ ] 1077    0    0   80 / 1000    71.0s test_prop_MultiPreserve (collecting)
[ ] 1082    0    0   80 / 1000    71.7s test_prop_MultiPreserve (collecting)
[ ] 1111    0    0   83 / 1000    71.8s test_prop_MultiPreserve (collecting)
[ ] 1132    0    0   85 / 1000    72.6s test_prop_MultiPreserve (collecting)
[ ] 1146    0    0   85 / 1000    75.0s test_prop_MultiPreserve (collecting)
[ ] 1156    0    0   85 / 1000    75.1s test_prop_MultiPreserve (collecting)
[ ] 1171    0    0   86 / 1000    75.9s test_prop_MultiPreserve (collecting)
[ ] 1174    0    0   86 / 1000    78.1s test_prop_MultiPreserve (collecting)
[ ] 1195    0    0   87 / 1000    78.7s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   88 / 1000    78.7s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 78558.55]
