[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]  756    0    0   55 / 1000    38.5s test_prop_MultiPreserve (collecting)
[ ]  776    0    0   58 / 1000    40.7s test_prop_MultiPreserve (collecting)
[ ]  807    0    0   59 / 1000    40.8s test_prop_MultiPreserve (collecting)
[ ]  852    0    0   63 / 1000    41.8s test_prop_MultiPreserve (collecting)
[ ]  867    0    0   66 / 1000    41.9s test_prop_MultiPreserve (collecting)
[ ]  870    0    0   66 / 1000    42.6s test_prop_MultiPreserve (collecting)
[ ]  898    0    0   67 / 1000    42.7s test_prop_MultiPreserve (collecting)
[ ]  913    0    0   70 / 1000    42.8s test_prop_MultiPreserve (collecting)
[ ]  954    0    0   77 / 1000    43.2s test_prop_MultiPreserve (collecting)
[ ]  957    0    0   77 / 1000    43.4s test_prop_MultiPreserve (collecting)
[ ]  959    0    0   77 / 1000    43.6s test_prop_MultiPreserve (collecting)
[ ]  967    0    0   77 / 1000    44.0s test_prop_MultiPreserve (collecting)
[ ]  985    0    0   78 / 1000    44.9s test_prop_MultiPreserve (collecting)
[ ]  987    0    0   78 / 1000    45.0s test_prop_MultiPreserve (collecting)
[ ] 1009    0    0   80 / 1000    45.1s test_prop_MultiPreserve (collecting)
[ ] 1010    0    0   80 / 1000    46.0s test_prop_MultiPreserve (collecting)
[ ] 1026    0    0   82 / 1000    46.2s test_prop_MultiPreserve (collecting)
[ ] 1027    0    0   82 / 1000    46.3s test_prop_MultiPreserve (collecting)
[ ] 1028    0    0   82 / 1000    46.6s test_prop_MultiPreserve (collecting)
[ ] 1032    0    0   82 / 1000    47.3s test_prop_MultiPreserve (collecting)
[ ] 1033    0    0   82 / 1000    47.5s test_prop_MultiPreserve (collecting)
[ ] 1048    0    0   83 / 1000    50.0s test_prop_MultiPreserve (collecting)
[ ] 1050    0    0   83 / 1000    50.7s test_prop_MultiPreserve (collecting)
[ ] 1090    0    0   85 / 1000    51.7s test_prop_MultiPreserve (collecting)
[ ] 1134    0    0   93 / 1000    51.8s test_prop_MultiPreserve (collecting)
[ ] 1146    0    0   93 / 1000    52.8s test_prop_MultiPreserve (collecting)
[ ] 1156    0    0   94 / 1000    53.6s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   97 / 1000    53.6s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 53347.74]
