[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ] 1172    0    0   87 / 1000    66.5s test_prop_MultiPreserve (collecting)
[ ] 1173    0    0   87 / 1000    66.6s test_prop_MultiPreserve (collecting)
[ ] 1175    0    0   87 / 1000    66.7s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   91 / 1000    66.8s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 66664.78]
[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve (generating)
[ ]    8    0    0    1 / 1000     0.8s test_prop_MultiPreserve (collecting)
[ ]   11    0    0    1 / 1000     1.5s test_prop_MultiPreserve (collecting)
[ ]   33    0    0    4 / 1000     1.8s test_prop_MultiPreserve (collecting)
[ ]   82    0    0    5 / 1000     4.2s test_prop_MultiPreserve (collecting)
[ ]  108    0    0    6 / 1000     6.4s test_prop_MultiPreserve (collecting)
[ ]  114    0    0    7 / 1000     7.0s test_prop_MultiPreserve (collecting)
[ ]  135    0    0    9 / 1000     7.2s test_prop_MultiPreserve (collecting)
[ ]  147    0    0    9 / 1000     8.3s test_prop_MultiPreserve (collecting)
[ ]  148    0    0    9 / 1000     9.2s test_prop_MultiPreserve (collecting)
[ ]  183    0    0   15 / 1000     9.3s test_prop_MultiPreserve (collecting)
[ ]  188    0    0   15 / 1000    10.0s test_prop_MultiPreserve (collecting)
[ ]  191    0    0   15 / 1000    10.7s test_prop_MultiPreserve (collecting)
[ ]  201    0    0   16 / 1000    10.9s test_prop_MultiPreserve (collecting)
[ ]  224    0    0   17 / 1000    11.6s test_prop_MultiPreserve (collecting)
[ ]  227    0    0   17 / 1000    12.3s test_prop_MultiPreserve (collecting)
[ ]  246    0    0   18 / 1000    12.6s test_prop_MultiPreserve (collecting)
[ ]  251    0    0   19 / 1000    14.8s test_prop_MultiPreserve (collecting)
[ ]  264    0    0   19 / 1000    15.4s test_prop_MultiPreserve (collecting)
[ ]  270    0    0   19 / 1000    16.6s test_prop_MultiPreserve (collecting)
[ ]  273    0    0   19 / 1000    18.8s test_prop_MultiPreserve (collecting)
[ ]  306    0    0   20 / 1000    19.6s test_prop_MultiPreserve (collecting)
[ ]  326    0    0   21 / 1000    19.8s test_prop_MultiPreserve (collecting)
[ ]  345    0    0   24 / 1000    20.1s test_prop_MultiPreserve (collecting)
[ ]  350    0    0   24 / 1000    22.4s test_prop_MultiPreserve (collecting)
[ ]  352    0    0   25 / 1000    22.6s test_prop_MultiPreserve (collecting)
[ ]  397    0    0   30 / 1000    22.8s test_prop_MultiPreserve (collecting)
[ ]  434    0    0   37 / 1000    23.7s test_prop_MultiPreserve (collecting)
[ ]  440    0    0   37 / 1000    23.8s test_prop_MultiPreserve (collecting)
[ ]  458    0    0   38 / 1000    23.9s test_prop_MultiPreserve (collecting)
[ ]  495    0    0   42 / 1000    24.3s test_prop_MultiPreserve (collecting)
[ ]  521    0    0   44 / 1000    24.4s test_prop_MultiPreserve (collecting)
[ ]  530    0    0   45 / 1000    24.8s test_prop_MultiPreserve (collecting)
[ ]  550    0    0   45 / 1000    24.9s test_prop_MultiPreserve (collecting)
[ ]  610    0    0   48 / 1000    25.0s test_prop_MultiPreserve (collecting)
[ ]  618    0    0   51 / 1000    25.8s test_prop_MultiPreserve (collecting)
[ ]  647    0    0   54 / 1000    25.9s test_prop_MultiPreserve (collecting)
[ ]  677    0    0   57 / 1000    28.2s test_prop_MultiPreserve (collecting)
[ ]  694    0    0   58 / 1000    28.3s test_prop_MultiPreserve (collecting)
[ ]  720    0    0   60 / 1000    28.4s test_prop_MultiPreserve (collecting)
[ ]  723    0    0   60 / 1000    30.9s test_prop_MultiPreserve (collecting)
[ ]  730    0    0   60 / 1000    31.5s test_prop_MultiPreserve (collecting)
[ ]  741    0    0   60 / 1000    32.4s test_prop_MultiPreserve (collecting)
[ ]  748    0    0   60 / 1000    33.2s test_prop_MultiPreserve (collecting)
[ ]  795    0    0   63 / 1000    33.3s test_prop_MultiPreserve (collecting)
[ ]  803    0    0   63 / 1000    35.8s test_prop_MultiPreserve (collecting)
[ ]  812    0    0   64 / 1000    38.1s test_prop_MultiPreserve (collecting)
[ ]  817    0    0   64 / 1000    38.5s test_prop_MultiPreserve (collecting)
[ ]  830    0    0   66 / 1000    38.6s test_prop_MultiPreserve (collecting)
[ ]  839    0    0   67 / 1000    39.4s test_prop_MultiPreserve (collecting)
[ ]  847    0    0   67 / 1000    40.1s test_prop_MultiPreserve (collecting)
[ ]  848    0    0   67 / 1000    40.3s test_prop_MultiPreserve (collecting)
[ ]  849    0    0   67 / 1000    40.6s test_prop_MultiPreserve (collecting)
[ ]  855    0    0   67 / 1000    40.8s test_prop_MultiPreserve (collecting)
[ ]  865    0    0   69 / 1000    40.9s test_prop_MultiPreserve (collecting)
[ ]  882    0    0   71 / 1000    41.7s test_prop_MultiPreserve (collecting)
[ ]  883    0    0   71 / 1000    42.3s test_prop_MultiPreserve (collecting)
[ ]  900    0    0   71 / 1000    42.6s test_prop_MultiPreserve (collecting)
[ ]  954    0    0   77 / 1000    42.7s test_prop_MultiPreserve (collecting)
[ ] 1006    0    0   82 / 1000    42.9s test_prop_MultiPreserve (collecting)
[ ] 1012    0    0   83 / 1000    43.6s test_prop_MultiPreserve (collecting)
[ ] 1025    0    0   83 / 1000    44.2s test_prop_MultiPreserve (collecting)
[ ] 1065    0    0   86 / 1000    44.6s test_prop_MultiPreserve (collecting)
[ ] 1072    0    0   86 / 1000    46.8s test_prop_MultiPreserve (collecting)
[ ] 1078    0    0   86 / 1000    47.3s test_prop_MultiPreserve (collecting)
[ ] 1081    0    0   86 / 1000    47.4s test_prop_MultiPreserve (collecting)
[ ] 1088    0    0   86 / 1000    48.0s test_prop_MultiPreserve (collecting)
[ ] 1101    0    0   86 / 1000    49.2s test_prop_MultiPreserve (collecting)
[ ] 1111    0    0   87 / 1000    51.3s test_prop_MultiPreserve (collecting)
[ ] 1127    0    0   88 / 1000    51.4s test_prop_MultiPreserve (collecting)
[ ] 1147    0    0   91 / 1000    51.5s test_prop_MultiPreserve (collecting)
[ ] 1165    0    0   92 / 1000    52.4s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   94 / 1000    52.5s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 52490.91]
