[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ] 1087    0    0   93 / 1000    39.8s test_prop_SinglePreserve (collecting)
[ ] 1088    0    0   93 / 1000    40.5s test_prop_SinglePreserve (collecting)
[ ] 1102    0    0   94 / 1000    40.7s test_prop_SinglePreserve (collecting)
[ ] 1135    0    0  100 / 1000    43.1s test_prop_SinglePreserve (collecting)
[ ] 1143    0    0  101 / 1000    43.8s test_prop_SinglePreserve (collecting)
[ ] 1155    0    0  101 / 1000    44.1s test_prop_SinglePreserve (collecting)
[ ] 1176    0    0  101 / 1000    44.2s test_prop_SinglePreserve (collecting)
[ ] 1178    0    0  101 / 1000    46.6s test_prop_SinglePreserve (collecting)
[ ] 1184    0    0  101 / 1000    48.8s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0  103 / 1000    48.9s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 48813.73]
[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve (generating)
[ ]   44    0    0    6 / 1000     0.1s test_prop_SinglePreserve (collecting)
[ ]   46    0    0    6 / 1000     0.8s test_prop_SinglePreserve (collecting)
[ ]   51    0    0    6 / 1000     1.5s test_prop_SinglePreserve (collecting)
[ ]   57    0    0    6 / 1000     2.2s test_prop_SinglePreserve (collecting)
[ ]   84    0    0   12 / 1000     3.0s test_prop_SinglePreserve (collecting)
[ ]   97    0    0   13 / 1000     5.3s test_prop_SinglePreserve (collecting)
[ ]  116    0    0   14 / 1000     5.7s test_prop_SinglePreserve (collecting)
[ ]  129    0    0   15 / 1000     5.9s test_prop_SinglePreserve (collecting)
[ ]  152    0    0   17 / 1000     7.9s test_prop_SinglePreserve (collecting)
[ ]  169    0    0   17 / 1000     8.3s test_prop_SinglePreserve (collecting)
[ ]  174    0    0   17 / 1000     8.4s test_prop_SinglePreserve (collecting)
[ ]  186    0    0   17 / 1000     8.5s test_prop_SinglePreserve (collecting)
[ ]  197    0    0   18 / 1000    10.9s test_prop_SinglePreserve (collecting)
[ ]  210    0    0   18 / 1000    11.5s test_prop_SinglePreserve (collecting)
[ ]  230    0    0   19 / 1000    14.1s test_prop_SinglePreserve (collecting)
[ ]  247    0    0   20 / 1000    16.2s test_prop_SinglePreserve (collecting)
[ ]  262    0    0   22 / 1000    16.4s test_prop_SinglePreserve (collecting)
[ ]  274    0    0   24 / 1000    16.5s test_prop_SinglePreserve (collecting)
[ ]  300    0    0   26 / 1000    16.6s test_prop_SinglePreserve (collecting)
[ ]  314    0    0   26 / 1000    16.7s test_prop_SinglePreserve (collecting)
[ ]  315    0    0   26 / 1000    17.2s test_prop_SinglePreserve (collecting)
[ ]  330    0    0   26 / 1000    17.4s test_prop_SinglePreserve (collecting)
[ ]  337    0    0   27 / 1000    18.6s test_prop_SinglePreserve (collecting)
[ ]  355    0    0   27 / 1000    19.3s test_prop_SinglePreserve (collecting)
[ ]  382    0    0   29 / 1000    21.4s test_prop_SinglePreserve (collecting)
[ ]  412    0    0   32 / 1000    21.5s test_prop_SinglePreserve (collecting)
[ ]  427    0    0   33 / 1000    22.5s test_prop_SinglePreserve (collecting)
[ ]  459    0    0   35 / 1000    22.6s test_prop_SinglePreserve (collecting)
[ ]  480    0    0   35 / 1000    23.4s test_prop_SinglePreserve (collecting)
[ ]  486    0    0   35 / 1000    25.8s test_prop_SinglePreserve (collecting)
[ ]  496    0    0   35 / 1000    25.9s test_prop_SinglePreserve (collecting)
[ ]  506    0    0   35 / 1000    26.1s test_prop_SinglePreserve (collecting)
[ ]  541    0    0   37 / 1000    26.2s test_prop_SinglePreserve (collecting)
[ ]  560    0    0   41 / 1000    27.1s test_prop_SinglePreserve (collecting)
[ ]  573    0    0   42 / 1000    27.3s test_prop_SinglePreserve (collecting)
[ ]  582    0    0   44 / 1000    28.1s test_prop_SinglePreserve (collecting)
[ ]  603    0    0   47 / 1000    28.2s test_prop_SinglePreserve (collecting)
[ ]  652    0    0   49 / 1000    28.6s test_prop_SinglePreserve (collecting)
[ ]  670    0    0   52 / 1000    28.7s test_prop_SinglePreserve (collecting)
[ ]  679    0    0   52 / 1000    29.5s test_prop_SinglePreserve (collecting)
[ ]  721    0    0   56 / 1000    29.6s test_prop_SinglePreserve (collecting)
[ ]  752    0    0   63 / 1000    30.4s test_prop_SinglePreserve (collecting)
[ ]  754    0    0   63 / 1000    30.6s test_prop_SinglePreserve (collecting)
[ ]  762    0    0   63 / 1000    30.7s test_prop_SinglePreserve (collecting)
[ ]  763    0    0   63 / 1000    30.9s test_prop_SinglePreserve (collecting)
[ ]  781    0    0   64 / 1000    33.3s test_prop_SinglePreserve (collecting)
[ ]  787    0    0   65 / 1000    33.4s test_prop_SinglePreserve (collecting)
[ ]  788    0    0   65 / 1000    34.0s test_prop_SinglePreserve (collecting)
[ ]  808    0    0   66 / 1000    36.8s test_prop_SinglePreserve (collecting)
[ ]  818    0    0   67 / 1000    36.9s test_prop_SinglePreserve (collecting)
[ ]  857    0    0   70 / 1000    37.1s test_prop_SinglePreserve (collecting)
[ ]  872    0    0   70 / 1000    39.3s test_prop_SinglePreserve (collecting)
[ ]  877    0    0   70 / 1000    39.6s test_prop_SinglePreserve (collecting)
[ ]  895    0    0   71 / 1000    39.9s test_prop_SinglePreserve (collecting)
[ ]  922    0    0   71 / 1000    40.0s test_prop_SinglePreserve (collecting)
[ ]  930    0    0   72 / 1000    40.4s test_prop_SinglePreserve (collecting)
[ ]  945    0    0   75 / 1000    41.1s test_prop_SinglePreserve (collecting)
[ ]  946    0    0   75 / 1000    41.8s test_prop_SinglePreserve (collecting)
[ ]  968    0    0   77 / 1000    42.0s test_prop_SinglePreserve (collecting)
[ ] 1004    0    0   83 / 1000    42.9s test_prop_SinglePreserve (collecting)
[ ] 1029    0    0   86 / 1000    43.0s test_prop_SinglePreserve (collecting)
[ ] 1064    0    0   87 / 1000    45.2s test_prop_SinglePreserve (collecting)
[ ] 1077    0    0   87 / 1000    46.0s test_prop_SinglePreserve (collecting)
[ ] 1081    0    0   87 / 1000    46.5s test_prop_SinglePreserve (collecting)
[ ] 1101    0    0   89 / 1000    47.5s test_prop_SinglePreserve (collecting)
[ ] 1123    0    0   90 / 1000    48.2s test_prop_SinglePreserve (collecting)
[ ] 1133    0    0   90 / 1000    48.3s test_prop_SinglePreserve (collecting)
[ ] 1162    0    0   92 / 1000    48.4s test_prop_SinglePreserve (collecting)
[ ] 1177    0    0   94 / 1000    50.8s test_prop_SinglePreserve (collecting)
[ ] 1187    0    0   96 / 1000    51.0s test_prop_SinglePreserve (collecting)
[ ] 1193    0    0   97 / 1000    51.8s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0   97 / 1000    51.8s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 51807.93]
